"talent_desc_3614_1","When enemies are within 8 meters, +60% weapon DMG; When enemies are beyond 8 meters, +30% Lucky Shot chance. Apply both effects when staying in [Blank Domain]","+60% Waffenschaden wenn Gegner näher als 8m sind, ansonsten +30% Glücksschusschance. Befindest du dich in [Blankogebiet], sind beide Effekte gleichzeitig aktiv."
"talent_desc_3614_2","When enemies are within 8 meters, +90% weapon DMG; When enemies are beyond 8 meters, +45% Lucky Shot chance. Apply both effects when staying in [Blank Domain]. Weapon will have a 20% Chance to deal DMG once more","+90% Waffenschaden wenn Gegner näher als 8m sind, ansonsten +45% Glücksschusschance. Befindest du dich in [Blankogebiet], sind beide Effekte gleichzeitig aktiv und zu 20% trifft dein Schuss doppelt."
"talent_desc_3614_3","When enemies are within 8 meters, +120% weapon DMG; When enemies are beyond 8 meters, +60% Lucky Shot chance. Apply both effects when staying in [Blank Domain] or maintaining [Ink Shade]. Weapon will have a 30% Chance to deal DMG once more","+120% Waffenschaden wenn Gegner näher als 8m sind, ansonsten +60% Glücksschusschance. Befindest du dich in [Blankogebiet], sind beide Effekte gleichzeitig aktiv und zu 30% trifft dein Schuss doppelt."
"talent_desc_3616_1","When staying in [Blank Domain], Gain 1 stack for every 5s, up to 4 stacks. During combat, Momo can cost 1 stack every 3s to be considered as staying [Blank Domain] even when not in it","Befindest du dich in [Blankogebiet], erhälst du 1 Stapel alle 5s (max. 4). Bist du während des Kampfs außerhalb von [Blankogebiet], wird 1 Stapel alle 3s verbraucht um zu simulieren, dass du in [Blankogebiet] bist."
"talent_desc_3616_2","When staying in [Blank Domain], Gain 1 stack for every 4s, up to 4 stacks. During combat, Momo can cost 1 stack every 4s to be considered as staying [Blank Domain] even when not in it. +80% DMG when stacks are over 2","Befindest du dich in [Blankogebiet], erhälst du 1 Stapel alle 4s (max. 4). Bist du während des Kampfs außerhalb von [Blankogebiet], wird 1 Stapel alle 4s verbraucht um zu simulieren, dass du in [Blankogebiet] bist. +80% Schaden, wenn du >2 Stapel hast."
"talent_desc_3616_3","When staying in [Blank Domain], Gain 1 stack for every 3s, up to 5 stacks. During combat, Momo can cost 1 stack every 5s to be considered as staying [Blank Domain] even when not in it. +120% DMG when stacks are over 2","Befindest du dich in [Blankogebiet], erhälst du 1 Stapel alle 3s (max. 5). Bist du während des Kampfs außerhalb von [Blankogebiet], wird 1 Stapel alle 5s verbraucht um zu simulieren, dass du in [Blankogebiet] bist. +120% Schaden, wenn du >2 Stapel hast."
"talent_desc_3617_1|talent_briefdesc_3617_1","+50% ""Ink Point"" gain. During Ink Form and 5s after the end, the areas of Momo passed will generate [Blank Domain], last for 3s","Du erhälst 50% mehr Tintenpunkte. Während und bis 5s nach Ende von [Tintenform], hinterlässt du eine Spur an [Blankogebiet], welches für 3s anhält."
"talent_desc_3618_1","+40 Shield cap when staying in [Blank Domain]. +50% Shield restoration speed from [Blank Domain], last for 3s after leaving [Blank Domain]","+40 max. Schild innherhalb von [Blankogebiet], +50% Schildladegeschwindigkeit von [Blankogebiet]. Die Effekte halten für 3s nach dem Verlassen von [Blankogebiet] an."
"talent_desc_3618_2","+80 Shield cap when staying in [Blank Domain]. +100% Shield restoration speed from [Blank Domain], last for 3s after leaving [Blank Domain]","+80 max. Schild innherhalb von [Blankogebiet], +100% Schildladegeschwindigkeit von [Blankogebiet]. Die Effekte halten für 3s nach dem Verlassen von [Blankogebiet] an."
"talent_desc_3618_3","+120 Shield cap when staying in [Blank Domain]. +200% Shield restoration speed from [Blank Domain], last for 5s after leaving [Blank Domain]","+120 max. Schild innherhalb von [Blankogebiet], +200% Schildladegeschwindigkeit von [Blankogebiet]. Die Effekte halten für 5s nach dem Verlassen von [Blankogebiet] an."
"talent_desc_5031_1|talent_intro_5031","+200% Final Ink-DMG. DMG trigger interval for [Ink Domain] and ascension [Erosion Ink Trace] reduced by 33%. -60% Final DMG taken within 8 meters","+200% finaler Tintenschaden. Das Schadensintervall von [Tintengebiet] und dem Wissensknoten [Tintenspuren] wird um 33% verkürzt. Der finale erlittene Schaden innerhalb von 8m wird um 60% verringert"
"talent_briefdesc_3601_2","+400% Base DMG. Extend 30m pushing distance, extended distance will not generate [Blank Domain]","+400% Basisschaden und +30m Reichweite. Die zusätzliche Distanz erzeugt kein [Blankogebiet]."
"talent_briefdesc_3601_3","+600% Base DMG. Extend 30m pushing distance, extended distance will not generate [Blank Domain]. +75% Final DMG when hitting targets in [Ink Domain]","+600% Basisschaden und +30m Reichweite. Die zusätzliche Distanz erzeugt kein [Blankogebiet]. +75% finaler Schaden, wenn Gegner im [Tintengebiet] getroffen werden."
"talent_briefdesc_3602_1","Slightly increase DMG of Drawing Come True, up to 500%","Der Schaden von [Tintenschriftrolle] wird leicht erhöht (max +500%)."
"talent_briefdesc_3602_2","Increase DMG of Drawing Come True, up to 750%","Der Schaden von [Tintenschriftrolle] wird erhöht (max +750%)."
"talent_briefdesc_3602_3","Greatly increase DMG of Drawing Come True based on the size of [Blank Domain] on the field, up to 1000%.","Der Schaden von [Tintenschriftrolle] wird stark erhöht (max +1000%)."
"talent_briefdesc_3603_1","+15% Size, gain 2 ""Ink Point""","+15% Größe, erhalte 2 [Tintenpunkte]."
"talent_briefdesc_3603_2","+30% Size, gain 3 ""Ink Point""","+30% Größe, erhalte 3 [Tintenpunkte]."
"talent_briefdesc_3603_3","+45% Size, gain 4 ""Ink Point"". If Ink Scroll blocks enemy projectiles, next Drawing Come True's final DMG will increase by 80%","+45% Größe, erhalte 4 [Tintenpunkte]. Blockiert [Tintenschriftrolle] gegnerische Projektile, wird der Endschaden der nächsten [Tintenschriftrolle] um 80% erhöht."
"talent_briefdesc_3604_1","+4 Storage cap. Restore 1 use upon reaching 100 stacks","+4 Kapazität. Erhalte 1 Verwendung bei 100 Stapel."
"talent_briefdesc_3604_2","+8 Storage cap. Restore 1 use upon reaching 80 stacks","+8 Kapazität. Erhalte 1 Verwendung bei 80 Stapel."
"talent_briefdesc_3604_3","+12 Storage cap. Restore 1 use upon reaching 60 stacks","+12 Kapazität. Erhalte 1 Verwendung bei 60 Stapel."
"talent_briefdesc_3605_1","-30% DMG dealt by enemies, -20% action speed","Gegner werden 20% verlangsamt und verursachen 30% weniger Schaden."
"talent_briefdesc_3605_2","-40% DMG dealt by enemies, -30% action speed. Effects persist for 2s after enemies leave [Blank Domain]","Gegner werden 20% verlangsamt und verursachen 30% weniger Schaden. Dieser Effekt hält für 2s an, nachdem Gegner [Blankogebiet] verlassen."
"talent_briefdesc_3605_3","-50% DMG dealt by enemies, -40% action speed. Effects persist for 4s after enemies leave [Blank Domain]","Gegner werden 40% verlangsamt und verursachen 50% weniger Schaden. Dieser Effekt hält für 4s an, nachdem Gegner [Blankogebiet] verlassen."
"talent_briefdesc_3607_3","+600% Base DMG. Hitting an enemy will mark is (1s cooldown), up to 1 mark on the field. Marked targets will take an additional 100% Ink-DMG, and the mark will be transferred to the nearest enemy upon the target's defeated","+600% Basisschaden. Triffst du einen Gegner, wird er markiert (max. 1 Gegner, Abklingzeit: 1s) und erleidet +100% mehr Tintenschaden. Wird der Gegner besiegt, wird die Markierung auf den am nähesten Gegner übertragen."
"talent_briefdesc_3608_1","Each stack will deal 300 Ink-DMG per second, and last for 6s (up to 2 stacks)","Jeder Stapel verursacht 300 Tintenschaden pro Sekunde für 6s (max. 2 Stapel)."
"talent_briefdesc_3608_2","Each stack will deal 450 Ink-DMG per second, and last for 6s (up to 3 stacks). Upon enemy defeat, the remaining stacks will be transferred to a nearby enemy","Jeder Stapel verursacht 450 Tintenschaden pro Sekunde für 6s (max. 3 Stapel). Wurde ein Gegner besiegt, werden dessen Stapel auf den nächstbesten Gegner übertragen."
"talent_briefdesc_3608_3","Each stack will deal 600 Ink-DMG per second, last for 10s (up to 4 stacks). Upon enemy defeat, remaining stacks will be transferred to a nearby enemy, duration resets to 10s","Jeder Stapel verursacht 600 Tintenschaden pro Sekunde für 10s (max. 4 Stapel). Wurde ein Gegner besiegt, werden dessen Stapel auf den nächstbesten Gegner übertragen, die Dauer der Stapel wird auf 10s zurückgesetzt."
"talent_briefdesc_3609_1","+25% DMG dealt for 12s, up to 3 stacks. -10% Final DMG taken","+25% Schaden für 12s (max. 3 Stapel).\n-10% erlittener Schaden."
"talent_briefdesc_3609_2","+40% DMG dealt for 12s, up to 3 stacks. -20% Final DMG taken","+40% Schaden für 12s (max. 3 Stapel).\n-20% erlittener Schaden."
"talent_briefdesc_3609_3","+40% DMG dealt for 20s, up to 4 stacks. -30% Final DMG taken","+40% Schaden für 20s (max. 4 Stapel).\n-30% erlittener Schaden."
"talent_briefdesc_3611_1","+4s Duration, +1 Ink Orb, the first collected Ink Orb will have a double effect","+4s Dauer, +1 erscheinende Tintenkugeln.\nDie erste eingesammelte Tintenkugel gibt den doppelten Effekt."
"talent_briefdesc_3611_2","+8s Duration, +2 Ink Orb, the first 2 collected Ink Orb will have a double effect","+8s Dauer, +2 erscheinende Tintenkugeln.\nDie ersten zwei eingesammelten Tintenkugel geben den doppelten Effekt."
"talent_briefdesc_3611_3","+12s Duration, +3 Ink Orb, the first 2 collected Ink Orb will have a double effect. A special Ink Orb will appear on the field, collecting it will attract all Ink Orbs","+12s Dauer, +3 erscheinende Tintenkugeln.\nDie ersten zwei eingesammelten Tintenkugel geben den doppelten Effekt. Es erschein eine spezielle Tintenkugel, die beim Einsammeln die anderen Tintenkugeln anzieht."
"talent_briefdesc_3613_1","+80% Ink Shade effect, +60% weapon skill DMG","+80% Effekt von [Tintenschatten], +60% Waffen- und Fähikeitenschaden."
"talent_briefdesc_3613_2","+120% Ink Shade effect, +100% weapon skill DMG","+120% Effekt von [Tintenschatten], +100% Waffen- und Fähikeitenschaden."
"talent_briefdesc_3613_3","+160% Ink Shade effect, +150% weapon skill DMG. Required ""Ink Point"" for Ink Shade becomes 10 points, Ink Shade will persist 5s when ""Ink Point"" is below 10 points","+160% Effekt von [Tintenschatten], +150% Waffen- und Fähikeitenschaden. Es werden nur noch 10 Tintenpunkte für [Tintenschatten] benötigt, [Tintenschatten] hält bei <10 Tintenpunkten noch für weitere 5s an."
"talent_briefdesc_3614_1","+60% Weapon DMG. +30% Lucky Shot chance","+60% Waffenschaden. +30% Glücksschusschance."
"talent_briefdesc_3614_2","+90% Weapon DMG. +45% Lucky Shot chance. When Momo staying in [Blank Domain],20% Chance to deal with DMG once more","+90% Waffenschaden. +45% Glücksschusschance. Befindest du dich in [Blankogebiet], trifft zudem zu 20% dein Schuss doppelt."
"talent_briefdesc_3614_3","+120% Weapon DMG. +60% Lucky Shot chance. When Momo staying in [Blank Domain] or maintaining [Ink Shade], 30% Chance to deal DMG once more","+120% Waffenschaden. +60% Glücksschusschance. Befindest du dich in [Blankogebiet], trifft zudem zu 30% dein Schuss doppelt."
"talent_briefdesc_3616_1","Gain 1 stack for every 5s, up to 4 stacks. Cost 1 stack every 3s","Erhalte 1 Stapel alle 5s (max. 4). Verbrauche 1 Stapel alle 3s."
"talent_briefdesc_3616_2","Gain 1 stack for every 4s, up to 4 stacks. Cost 1 stack every 4s. +80% DMG when stacks are over 2","Erhalte 1 Stapel alle 4s (max. 4). Verbrauche 1 Stapel alle 4s. +80% Schaden, wenn du >2 Stapel hast."
"talent_briefdesc_3616_3","Gain 1 stack for every 3s, up to 5 stacks. Cost 1 stack every 5s. +120% DMG when stacks are over 2","Erhalte 1 Stapel alle 3s (max. 5). Verbrauche 1 Stapel alle 5s. +120% Schaden, wenn du >2 Stapel hast."
"talent_briefdesc_3618_1","+40 Shield cap. +50% Shield restoration speed from [Blank Domain], last for 3s after leaving [Blank Domain]","+40 max. Schild, +50% Schildladegeschwindigkeit. Die Effekte halten für 3s nach dem Verlassen von [Blankogebiet] an."
"talent_briefdesc_3618_2","+80 Shield cap. +100% Shield restoration speed from [Blank Domain], last for 3s after leaving [Blank Domain]","+80 max. Schild, +100% Schildladegeschwindigkeit. Die Effekte halten für 3s nach dem Verlassen von [Blankogebiet] an."
"talent_briefdesc_3618_3","+120 Shield cap. +200% Shield restoration speed from [Blank Domain], last for 5s after leaving [Blank Domain]","+120 max. Schild, +200% Schildladegeschwindigkeit. Die Effekte halten für 5s nach dem Verlassen von [Blankogebiet] an."
"herogradepf_desc_6910|sublime_lvdesc_6755_1|sublime_desc_6755","After executing targets, increase AoE DMG based on overflowed proportion of execute DMG, and refund 40% CD of Frost Burial","Nach der [Eliminierung] eines Gegners wird der Flächenschaden basierend auf dem überschüssigen Schaden der [Eliminierung] erhöht und erhalte 40% Abklingzeit von [Frostbegräbnis] zurück."
"herogradepf_desc_6912|sublime_lvdesc_6762_1|sublime_desc_6762","+150 Base DMG of [Ink Splash], restore 3s of transformation duration for each collected Ink Orb during Ink Spirit","Basisschaden von [Tintenstich] +150, während der Tinten-Geist-Verwandlung wird die Dauer der Verwandlung um 3 Sekunden pro gesammelter Tintenperle verlängert"
"herogradepf_desc_6913|sublime_lvdesc_6763_1|sublime_desc_6763","+20 Shield cap. +30% DMG resistance when the shield is full","Schildobergrenze +20. Bei 100% Schildwert erhöht sich die Schadensresistenz um 30%"
"herogradepf_desc_6914|sublime_lvdesc_6764_1|sublime_desc_6764","+60% Chance to occur exclusive inscription when obtaining a weapon with skills","Die Wahrscheinlichkeit, eine Waffe mit Waffenskill zu erhalten, erhöht sich um 60%"
"herogradepf_desc_6915|sublime_lvdesc_6765_1|sublime_desc_6765","Able to increase 1 level of an activated ascension when the total ascension level is not below 6","Wenn das Gesamtlevel des Erwachens nicht unter Level 6 liegt, kann im Heldenmenü ein aktiviertes Erwachen um 1 Level erhöht werden"
"conquerpf_desc_50778","+40% movement speed for 3s after dealing DMG to enemies. Release a lightning strike to the nearest 3 enemies for every 10m moved","Nach dem Zufügen von Schaden an einem Gegner wird die Bewegungsgeschwindigkeit für 3 Sekunden um 40% erhöht. Für jede 10 Meter Bewegung wird ein Blitz auf die nächsten 3 Gegner abgefeuert."
"weapon_shotstyle_1017_3","Pulling Ability: Slight","Anziehungskraft: Schwach"
"commonnotify_desc_2137"," Obtained <color=yellow>$name</color>"," Erhalten <color=yellow>$name</color>"
"state_name_33041","Frost Blood","Kalte Ader, Körper tempern"
"model_desc_4310","Pay attention to avoid traps. You can also use Dash to pass through traps if necessary.","Sei vorsichtig und weiche Fallen aus. Du kannst notfalls sprinten, um durch Fallen zu laufen."
"commonnotify_desc_2411","Please select main sprit and sub sprit","Bitte Haupt- und Neben-Geist einsetzen"
"commonnotify_desc_2412","Spirit Fusion unavailable now, please increase season level","Sammelfunktion nicht aktiviert, bitte Saisonlevel erhöhen"
"commonnotify_desc_2413","Unawakened affixes have been auto-marked","Nicht geweckte Einträge wurden automatisch markiert"
"commonnotify_desc_2414","Unawakened affixes have been canceled auto-marking","Nicht geweckte Einträge wurden automatisch entmarkiert"
"conversation_desc_1121","Select","Auswählen"
"state_desc_32980_1","Lucky Shot Chance +(n*(5))%","+(n*(5))% Glücksschusschance"
"commonnotify_desc_9594","Enhanced·$reward ！","Verbessert·$reward !"
"talent_desc_3504_1|talent_desc_3519_1|talent_briefdesc_3504_1|talent_briefdesc_3519_1","+25% initial value. +1% value of [Lethal Line] after Shattering ""Weak Spot"", up to 100%","+25% höhere Startposition der [Frostgrenze]. +1% mehr pro zerbrochener [Schwachstelle] (max. +100%)"
"talent_desc_3504_3|talent_briefdesc_3504_3","+75% initial value. +5% value of [Lethal Line] after Shattering ""Weak Spot"", up to 300%. When reducing an enemy's HP to 30%, the enemy will become Unbalanced","+75% höhere Startposition der [Frostgrenze]. +5% mehr pro zerbrochener [Schwachstelle] (max. +300%). Bringst du einen Gegner unter 30% HP, wird er [unausgeglichen]."
"talent_intro_3504|talent_intro_3519","Increases initial value of [Lethal Line]. Shattering 'Weak Spots' will further increase [Lethal Line]","Erhöht die Startposition der [Frostgrenze]. Das Zerbrechen von [Schwachstellen] erhöht die [Frostgrenze] weiter."
"commonnotify_desc_9595","Abandon reconnection after {0} seconds","Verbindung kann nach {0} Sekunden aufgegeben werden"
"clientsg_name_1111|clientsg_name_1113","Abandon","Verbindung aufgeben"
"clientsg_desc_1111","Are you sure you want to abandon reconnection?\n<size=18><color=#FF1717>(Abandoning will return to the lobby)</color></size>","Bist du sicher, dass du die Wiederverbindung aufgeben möchtest?\n<size=18><color=#FF1717>(Nach dem Abbruch der Wiederverbindung kehren Sie in die Lobby zurück)</color></size>"
"clientsg_desc_1112","You have an ongoing multiplayer adventure. Would you like to reconnect?","Du hast ein unvollendetes Mehrspieler-Abenteuer. Möchtest du versuchen, die Verbindung wiederherzustellen?"
"clientsg_desc_1113","Are you sure you want to abandon reconnection?\n<size=18><color=#FF1717>(Abandoning will continue this adventure alone)</color></size>","Bist du sicher, dass du die Wiederverbindung aufgeben möchtest?\n<size=18><color=#FF1717>(Nach dem Abbruch der Wiederverbindung wird das Abenteuer alleine fortgesetzt)</color></size>"
"clientsg_desc_1114","The host for this battle has changed. Would you like to join the new host's adventure ?\n<size=18><color=#FF1717>(Click confirm to attempt joining, but some battle data may be lost)</color></size>","Der Host dieses Kampfes wurde gewechselt. Möchtest du versuchen, dem neuen Host beizutreten?\n<size=18><color=#FF1717>(Klicken auf Bestätigen versucht, beizutreten, aber es können einige Daten dieses Kampfes verloren gehen)</color></size>"
"clientsg_name_1115|clientsg_name_1116","Save Feedback","Speicher-Feedback"
"clientsg_desc_1115","Thank you for your feedback and patience. We will verify and provide a backup save as soon as possible.","Vielen Dank für dein Feedback. Wir werden den Vorfall so schnell wie möglich untersuchen und einen Ersatzspielstand bereitstellen. Bitte habe Geduld."
"sublime_lvdesc_6752_1|sublime_desc_6752","+1% weapon and skill DMG for each 1% DMG resistance; +2% weapon and skill DMG for each -1% DMG resistance","Für jeden 1% Schadensresistenz erhöht sich der Waffen- und Fertigkeitsschaden um 1%; für jeden -1% Schadensresistenz erhöht sich der Waffen- und Fertigkeitsschaden um 2%"
"talent_desc_3501_1|talent_briefdesc_3501_1","Targets of Frost Burial automatically become Unbalanced (CD: 12s). -1.5s CD for each ""Weak Spot"" shattered","Ziele von [Frostbegräbnis] werden automatisch [unausgeglichen] (Abklingzeit: 12s). -1,5s Abklingzeit für jede zerbrochene [Schwachstelle]."
"clientsg_name_1117","Delete","Löschen"
"clientsg_desc_1116","Compensation for your reported save loss issue has been sent. Please check save <color=#17a002>{0}</color> in record","Das von dir gemeldete Problem des Spielstandsverlusts wurde kompensiert. Bitte überprüfe den Spielstandsdatensatz <color=#17a002>{0}</color>."
"clientsg_desc_1117","Confirm to delete the current pack?","Möchten Sie die aktuelle Vorlage löschen?"
"state_desc_33305_1","[Execute] All bosses in this run","[Eliminiere] alle Bosse in diesem Durchlauf"
"commonnotify_desc_9596","Abandoning will return to the lobby","Nach dem Abbruch der Wiederverbindung kehren Sie in die Lobby zurück"
"commonnotify_desc_9597","Abandoning will continue this adventure alone","Nach dem Abbruch der Wiederverbindung wird das Abenteuer alleine fortgesetzt"
"commonnotify_desc_9598","Host connect failed, please check the local network and wait for the host to reconnect…","Verbindungsfehler mit dem Host\nBitte überprüfen Sie das lokale Netzwerk und warten Sie auf die Wiederverbindung des Hosts..."
"commonnotify_desc_9599","Server connection failed, please check the local network and wait for server to reconnect…","Verbindungsfehler mit dem Server\nBitte überprüfen Sie das lokale Netzwerk und warten Sie auf die Wiederverbindung des Servers..."
"achievement_name_1216","Victory of Lyn","Sieg von Lyn"
"achievement_name_1217","Victory of Momo","Sieg von Momo"
"model_desc_2182|model_desc_2183|model_desc_3183","Keep distance and avoid the ground slam from Desert Titan. Use fire DMG to attack its weak point on the abdomen!","Halten Sie Abstand und weichen Sie den Bodenangriffen des Wüstentitans rechtzeitig aus. Verwenden Sie Feuerschaden, um die Schwachstelle am Bauch schneller zu beseitigen."
"monstergallery_desc_2182","Its enormous stature makes it a special anomaly even among the insect clan. Beneath its slow movements lies immense power which can crush any enemy in its path.","Seine große Gestalt macht ihn selbst unter den Insekten zu einer besonderen Art, unter seiner langsamen Gestalt verbirgt sich enorme Kraft, die jeden Gegner vor ihm zerschmettern kann."
"coursewindows_name_2015","New Content Unlocked","Neue Inhalte freigeschaltet."
"state_desc_33319_1","Spells cast (n)","(n) Zauber gewirkt"
"standbyaction_name_10003|hallgoods_name_1022","Unexpected Surprise","Überraschung."
"standbyaction_unlock_10001|standbyaction_desc_10001|weaponskin_desc_10001","Rewards for Season 1. Seasonal Store Purchase","Belohnungen für Saison 1. Saison-Shop-Käufe"
"standbyaction_unlock_10002|standbyaction_desc_10002|weaponskin_desc_10002|weaponskin_desc_10003|frame_desc_1016","Rewards for Season 2. Seasonal Store Purchase","Belohnungen für Saison 2. Saison-Shop-Käufe"
"pet_desc_2083|pet_desc_2084","Valiant Spearman","Der tapfere und kampferprobte Speerkämpfer"
"pet_desc_2086","Torch-wielding Rogue","Fackeltragender Bandit"
"pet_desc_2089","Agile Monkey","Geschickter Sechsäffiger Affe"
"pet_desc_2122","Strong Lizard Warrior","Starker Echsenkrieger"
"pet_desc_2123","Shield-bearing Horse Warrior","Pferdekopfkrieger mit großem Schild"
"pet_desc_2125","Shield-bearing Lizard Warrior","Echsenkrieger mit großem Schild"
"pet_desc_2131","Shield-bearing Ant Warrior","Ameisenkrieger mit großem Schild"
"pet_desc_2142","Stealthy Fox Gunner","Tarnfähiger Wüstenfuchs-Schütze"
"pet_desc_2143","Sharpshooting Murloc Archer","Präziser Murloc-Bogenschütze"
"pet_desc_2161","Proficient Ballista Shooter","Erfahrener Armbrustschütze"
"pet_desc_2162","Strategic Bandit Tactician","Strategischer Pferderäuber-Berater"
"pet_desc_2164","Flashing Elusive Stalker","Der Geisterjäger, der durch die Neun Höllen streift"
"pet_desc_2181","Dominating Shark Butcher","Der Haifisch-Schlächter, der die Meere beherrscht"
"pet_desc_2182","Immovable Zerg Warrior","Der unbewegliche Krieger der Zerg"
"pet_desc_2201","Flame-Throwing Arsonist","Feuerspeiender Brandstifter"
"pet_desc_2202","Gun-Wielding Aquatic Shooter","Maschinengewehr-schwingender Aquaschütze"
"pet_desc_2203","Hard-Shelled Warrior from Ao Clan","Hartschaliger Ao-Krieger"
"pet_desc_2221|pet_desc_2423","Fearless Bomber","Unaufhaltsamer Salpeterkrieger"
"pet_desc_2281","Elemental Master Kappa","Elementarkundiger Kappa-Magier"
"pet_desc_2283","Mysterious Nihilation Monk","Unheimlicher Leerenmönch"
"pet_desc_2422","Versatile Spider Warrior","Vielseitiger Spinnenkrieger"
"petability_desc_50521","When demon spirit's HP drops to 1 or below, HP remains at 1 for 8s, +200% total DMG, +50% movement speed, -50% attack interval. Duration resets with each enemy defeated","Wenn die Lebenspunkte des Geistes auf 1 oder weniger sinken, bleiben sie 8 Sekunden lang bei 1 Punkt, Endschaden +200%, Bewegungsgeschwindigkeit +50%, Angriffsintervall -50%. Während dieser Zeit wird die Dauer bei jedem besiegten Gegner zurückgesetzt."
"petability_desc_50531","After player uses main skill, Demon Spirit immediately casts one of its spells, with +50% final damage for that spell (1 second cooldown)","Nach Einsatz der Hauptfähigkeit des Spielers, Geist setzt sofort einen eigenen Zauber ein, Endschaden dieses Zaubers +50% (Abklingzeit 1 Sekunde)"
"petability_desc_50532","For each spell cast by Demon Spirit, player's next main skill's final damage +50%, up to 10 stacks, resets after using main skill","Für jeden eingesetzten Zauber des Geistes, Endschaden der nächsten Hauptfähigkeit des Spielers +50%, maximal 10 Stapel, Stapel werden nach Einsatz der Hauptfähigkeit zurückgesetzt"
"petability_desc_50533","-50% Max HP of demon spirit . Hero will gain one temporary main skill use (non-stackable) for every 15 spells cast by demon spirit","Maximale Lebenspunkte des Geistes -50%. Der Spieler erhält nach 15 Zaubern des Geistes eine temporäre Hauptfertigkeitsnutzung (nicht stapelbar)."
"petability_desc_50534","Spell: Instantly restores 20% main skill cooldown","Zauber: Sofortige Rückerstattung von 20% der Abklingzeit der Hauptfähigkeit"
"petability_desc_50535","Spell: Demon Spirit and player recover 50% HP simultaneously. +75% player skill damage for 5 seconds","Zauber: Geist und Spieler stellen gleichzeitig 50% der Lebenspunkte wieder her. Spielerschaden +75%, dauert 5 Sekunden"
"petability_desc_50536","Spell: Randomly cast one of spells it owned (excluding itself)","Zauber: Setzt zufällig einen eigenen Zauber ein (nicht sich selbst)"
"petability_desc_50537","Spell: Release a piercing blade, deal 150% attack power DMG to enemies in its path","Zauber: Entfesselt 1 durchdringende Klinge, die 150% Angriffsschaden auf dem Weg verursacht"
"petability_desc_50538","Spell: Release a random elemental orb, deal 200% attack power elemental DMG","Zauber: Entfesselt 1 zufällige Elementarkugel, die 200% Angriffselementarschaden verursacht"
"petability_desc_50541","Each time player's secondary skill deals DMG,+15% Hero DMG, +15% demon spirit total DMG , last for 6s, up to 180%","Jeder Schaden der Nebenfertigkeit des Spielers erhöht den Spielerschaden um 15% und den Endschaden des Geistes um 15%, für 6 Sekunden, bis zu 180%."
"petability_desc_50542","Cast secondary skill to the first enemy hit when Demon Spirit attacking (CD:1s)","Jeder Angriff des Yōkai verursacht beim ersten getroffenen Gegner den Effekt der sekundären Fähigkeit (Abklingzeit: 1s)"
"petability_desc_50543","For each attack by Demon Spirit , +10% skill DMG of players for 10s","Jeder Angriff des Yōkai erhöht den Spielerschaden um +10%, dauert 10 Sekunden"
"petability_desc_50544","-3% Demon Spirit's attack interval for each secondary skill capacity, up to -45%","Für jede sekundäre Fähigkeitsaufladung des Spielers verringert sich das Angriffsintervall des Yōkai um -3%, maximal -45%"
"petability_desc_50545","Demon spirit gain 1 stack for each enemy defeated. For each stack, +15% Demon Spirit DMG, -4% attack interval for 10s, up to 10 stacks","Jeder besiegte Gegner verleiht dem Yōkai 1 Statusschicht. Jede Schicht erhöht den Schaden des Yōkai um +15% und verringert das Angriffsintervall um -4%, dauert 10 Sekunden, maximal 10 Schichten"
"petability_desc_50546","Spell: Restore 5 secondary skill uses. For each excess use, +20% Hero skill DMG , up to +100%, last for 5s","Zauber: Stellt 5 Nutzungen der Nebenfertigkeit wieder her. Für jede überschüssige Nutzung erhöht sich der Spielerschaden um 20%, maximal +100%, für 5 Sekunden."
"petability_desc_50547","+2 secondary skill capacity for each affix","Für jede Eigenschaft des Geistes, +2 zur Sekundärfähigkeitskapazität des Spielers"
"petability_desc_50548","Demon spirit's attacks can instantly defeat enemies with less than 10% total HP","Angriffe des Geistes können Gegner mit weniger als 10% Lebenswert direkt besiegen"
"petability_desc_50551","DMG type of main weapon converts to fire DMG, +50% elemental DMG","Schadensart der Hauptwaffe wird zu Feuerschaden, +50% Elementarschaden des Spielers"
"petability_desc_50552","DMG type of main weapon converts to corrosion DMG, +50% elemental DMG","Schadensart der Hauptwaffe wird zu Korrosionsschaden, +50% Elementarschaden des Spielers"
"petability_desc_50553","DMG type of main weapon converts to lightning DMG, +50% elemental DMG","Schadensart der Hauptwaffe wird zu Blitzschaden, +50% Elementarschaden des Spielers"
"petability_desc_50555","+150% Max HP of Demon Spirit","+150% zur Lebensgrenze des Geistes"
"petability_desc_50559","+25% Demon Spirit DMG, -20% spell interval for each spell","Für jeden Zauber, +25% Schaden des Geistes, -20% Zauberintervall"
"petability_desc_50561","-30% attack interval of Demon Spirit","-30% zur Angriffsinterval des Geistes"
"petability_desc_50564","+1% total DMG for Demon Spirit per 20 max HP it has","Pro 20 maximale Lebenspunkte +1% Endschaden des Geistes"
"petability_desc_50565","+1% total DMG of Demon Spirit per 100 copper","Für je 100 Münzen, +1% Endschaden des Geistes"
"petability_desc_50566","Demon Spirit cast a spell it possesses upon defeating an enemy (CD: 1s)","Nach Teilnahme an der Besiegung eines Gegners, sofort einen eigenen Zauber wirken (Abklingzeit 1 Sek.)"
